location_id_str,state_abbr,location_desc,race,Female,Male,male_female_diff,male_female_ratio
36111,NY,Ulster County,Hispanic,155.8,297.1,141.3,1.9069319640564826
36111,NY,Ulster County,Overall,258.6,431.7,173.09999999999997,1.6693735498839906
36111,NY,Ulster County,White,270.3,438.0,167.7,1.620421753607103
36113,NY,Warren County,Overall,241.6,375.3,133.70000000000002,1.5533940397350994
36113,NY,Warren County,White,245.9,384.7,138.79999999999998,1.5644570963806426
36115,NY,Washington County,Black,471.8,327.8,-144.0,0.6947859262399322
36115,NY,Washington County,Hispanic,,245.1,,
36115,NY,Washington County,Overall,272.4,415.1,142.70000000000005,1.523861967694567
36115,NY,Washington County,White,276.2,422.9,146.7,1.5311368573497466
36117,NY,Wayne County,Asian,,168.1,,
36117,NY,Wayne County,Black,328.9,507.9,179.0,1.5442383703253268
36117,NY,Wayne County,Hispanic,151.8,322.2,170.39999999999998,2.1225296442687744
36117,NY,Wayne County,Overall,221.5,409.4,187.89999999999998,1.8483069977426636
36117,NY,Wayne County,White,223.7,418.0,194.3,1.868573983012964
36119,NY,Westchester County,Asian,117.0,145.0,28.0,1.2393162393162394
36119,NY,Westchester County,Black,293.8,460.1,166.3,1.5660313138189244
36119,NY,Westchester County,Hispanic,166.6,224.2,57.599999999999994,1.3457382953181272
36119,NY,Westchester County,More than one race,57.0,83.2,26.200000000000003,1.4596491228070176
36119,NY,Westchester County,Overall,216.0,345.6,129.60000000000002,1.6
36119,NY,Westchester County,White,213.8,359.3,145.5,1.6805425631431243
36121,NY,Wyoming County,American Indian or Alaska Native,,436.8,,
36121,NY,Wyoming County,Asian,129.3,249.0,119.69999999999999,1.9257540603248258
36121,NY,Wyoming County,Black,306.6,435.5,128.89999999999998,1.4204174820613176
36121,NY,Wyoming County,Hispanic,196.1,278.1,82.00000000000003,1.4181540030596635
36121,NY,Wyoming County,Overall,254.4,395.7,141.29999999999998,1.5554245283018868
36121,NY,Wyoming County,White,254.5,397.3,142.8,1.5611001964636542
36123,NY,Yates County,Black,,524.2,,
36123,NY,Yates County,Overall,191.6,373.7,182.1,1.9504175365344467
36123,NY,Yates County,White,192.3,377.6,185.3,1.9635985439417576
37001,NC,Alamance County,Asian,160.5,164.3,3.8000000000000114,1.0236760124610593
37001,NC,Alamance County,Black,290.9,539.9,249.0,1.8559642488827777
37001,NC,Alamance County,Hispanic,89.1,189.6,100.5,2.127946127946128
37001,NC,Alamance County,Overall,246.8,462.7,215.89999999999998,1.8747974068071311
37001,NC,Alamance County,White,236.7,465.8,229.10000000000002,1.9678918462188426
37003,NC,Alexander County,Black,330.0,513.3,183.29999999999995,1.5554545454545454
37003,NC,Alexander County,Hispanic,,149.4,,
37003,NC,Alexander County,Overall,270.0,417.3,147.3,1.5455555555555556
37003,NC,Alexander County,White,267.3,427.5,160.2,1.5993265993265993
37005,NC,Alleghany County,Black,278.2,495.9,217.7,1.782530553558591
37005,NC,Alleghany County,Overall,257.3,404.5,147.2,1.5720948309366498
37005,NC,Alleghany County,White,263.3,414.6,151.3,1.5746296999620206
37007,NC,Anson County,Asian,,375.3,,
37007,NC,Anson County,Black,299.6,619.1,319.5,2.066421895861148
37007,NC,Anson County,Overall,273.9,563.9,290.0,2.058780576852866
37007,NC,Anson County,White,274.1,516.5,242.39999999999998,1.8843487778183143
37009,NC,Ashe County,Black,403.7,,,
37009,NC,Ashe County,Overall,264.3,387.2,122.89999999999998,1.4650018917896328
37009,NC,Ashe County,White,267.2,398.8,131.60000000000002,1.4925149700598803
37011,NC,Avery County,Black,,286.1,,
37011,NC,Avery County,Overall,305.7,396.6,90.90000000000003,1.2973503434739941
37011,NC,Avery County,White,312.1,415.4,103.29999999999995,1.3309836590836268
37013,NC,Beaufort County,Black,315.1,608.0,292.9,1.9295461758172008
37013,NC,Beaufort County,Overall,265.4,469.7,204.3,1.7697814619442351
37013,NC,Beaufort County,White,251.5,439.0,187.5,1.7455268389662029
37015,NC,Bertie County,Black,334.6,491.1,156.5,1.4677226539151225
37015,NC,Bertie County,Overall,292.4,443.8,151.40000000000003,1.5177838577291383
37015,NC,Bertie County,White,256.0,442.3,186.3,1.727734375
37017,NC,Bladen County,American Indian or Alaska Native,333.0,615.1,282.1,1.8471471471471472
37017,NC,Bladen County,Black,316.5,542.6,226.10000000000002,1.7143759873617694
37017,NC,Bladen County,Hispanic,99.7,151.1,51.39999999999999,1.5155466399197592
37017,NC,Bladen County,Overall,328.1,461.8,133.7,1.4074977141115512
37017,NC,Bladen County,White,345.5,418.1,72.60000000000002,1.2101302460202605
37019,NC,Brunswick County,Black,254.7,507.0,252.3,1.9905771495877504
37019,NC,Brunswick County,Hispanic,122.7,238.8,116.10000000000001,1.9462102689486553
37019,NC,Brunswick County,Overall,189.1,354.1,165.00000000000003,1.8725542041248018
37019,NC,Brunswick County,White,192.2,355.0,162.8,1.8470343392299688
37021,NC,Buncombe County,Black,335.8,640.6,304.8,1.9076831447290055
37021,NC,Buncombe County,Hispanic,73.5,224.2,150.7,3.050340136054422
37021,NC,Buncombe County,Overall,236.4,377.0,140.6,1.5947546531302876
37021,NC,Buncombe County,White,236.0,370.6,134.60000000000002,1.5703389830508476
37023,NC,Burke County,Black,334.3,482.6,148.3,1.4436135207897098
37023,NC,Burke County,Hispanic,,56.6,,
37023,NC,Burke County,Overall,261.7,421.3,159.60000000000002,1.6098586167367215
37023,NC,Burke County,White,266.8,432.4,165.59999999999997,1.6206896551724137
37025,NC,Cabarrus County,Asian,152.0,211.5,59.5,1.3914473684210527
37025,NC,Cabarrus County,Black,239.4,431.7,192.29999999999998,1.8032581453634084
37025,NC,Cabarrus County,Hispanic,132.3,205.9,73.6,1.5563114134542706
37025,NC,Cabarrus County,Overall,236.3,391.4,155.09999999999997,1.6563690224291154
37025,NC,Cabarrus County,White,242.2,399.4,157.2,1.6490503715937241
37027,NC,Caldwell County,Black,405.0,496.9,91.89999999999998,1.2269135802469135
37027,NC,Caldwell County,Hispanic,,239.4,,
37027,NC,Caldwell County,Overall,282.2,476.1,193.90000000000003,1.6871013465627216
37027,NC,Caldwell County,White,278.2,484.9,206.7,1.7429906542056075
37029,NC,Camden County,Black,314.9,505.4,190.5,1.604953953636075
37029,NC,Camden County,Overall,292.2,436.6,144.40000000000003,1.4941820670773445
37029,NC,Camden County,White,291.8,441.2,149.39999999999998,1.5119945167923234
37031,NC,Carteret County,Black,317.7,565.6,247.90000000000003,1.7802958766131571
37031,NC,Carteret County,Hispanic,,173.0,,
37031,NC,Carteret County,Overall,262.7,443.5,180.8,1.688237533307956
37031,NC,Carteret County,White,267.0,431.9,164.89999999999998,1.6176029962546816
37033,NC,Caswell County,Black,299.5,534.3,234.79999999999995,1.783973288814691
37033,NC,Caswell County,Overall,316.0,468.0,152.0,1.481012658227848
37033,NC,Caswell County,White,322.4,477.3,154.90000000000003,1.4804590570719605
37035,NC,Catawba County,Black,305.0,528.9,223.89999999999998,1.7340983606557376
37035,NC,Catawba County,Hispanic,117.8,151.2,33.39999999999999,1.2835314091680814
37035,NC,Catawba County,Overall,248.2,407.9,159.7,1.6434327155519741
37035,NC,Catawba County,White,254.4,416.5,162.1,1.637185534591195
37037,NC,Chatham County,Asian,103.8,177.1,73.3,1.70616570327553
37037,NC,Chatham County,Black,237.6,458.9,221.29999999999998,1.9313973063973064
37037,NC,Chatham County,Hispanic,86.6,168.5,81.9,1.9457274826789839
37037,NC,Chatham County,Overall,166.0,276.8,110.80000000000001,1.6674698795180725
37037,NC,Chatham County,White,165.2,260.8,95.60000000000002,1.5786924939467315
37039,NC,Cherokee County,Overall,265.7,440.2,174.5,1.65675573955589
37039,NC,Cherokee County,White,277.9,462.7,184.8,1.6649874055415619
37041,NC,Chowan County,Black,344.4,808.1,463.70000000000005,2.346399535423926
37041,NC,Chowan County,Overall,293.7,462.4,168.7,1.574395641811372
37041,NC,Chowan County,White,275.4,420.5,145.10000000000002,1.5268700072621642
37043,NC,Clay County,Overall,252.8,415.2,162.39999999999998,1.6424050632911391
37043,NC,Clay County,White,258.6,428.8,170.2,1.6581593194122195
37045,NC,Cleveland County,Asian,,202.9,,
37045,NC,Cleveland County,Black,376.9,546.1,169.20000000000005,1.4489254444149644
37045,NC,Cleveland County,Hispanic,78.7,185.0,106.3,2.3506988564167726
37045,NC,Cleveland County,Overall,302.3,508.7,206.39999999999998,1.6827654647700958
37045,NC,Cleveland County,White,288.6,508.9,220.29999999999995,1.763340263340263
37047,NC,Columbus County,American Indian or Alaska Native,422.9,595.8,172.89999999999998,1.4088436982738235
37047,NC,Columbus County,Black,319.8,562.7,242.90000000000003,1.759537210756723
37047,NC,Columbus County,Hispanic,,173.1,,
37047,NC,Columbus County,Overall,346.1,554.3,208.19999999999993,1.6015602427044204
37047,NC,Columbus County,White,366.8,564.7,197.90000000000003,1.5395310796074155
37049,NC,Craven County,Black,334.0,613.1,279.1,1.8356287425149702
37049,NC,Craven County,Overall,266.0,448.7,182.7,1.686842105263158
37049,NC,Craven County,White,256.9,428.6,171.70000000000005,1.6683534449202027
37051,NC,Cumberland County,American Indian or Alaska Native,321.6,602.7,281.1,1.8740671641791045
37051,NC,Cumberland County,Asian,88.9,,,
37051,NC,Cumberland County,Black,297.6,532.5,234.89999999999998,1.789314516129032
37051,NC,Cumberland County,Hispanic,126.2,197.1,70.89999999999999,1.5618066561014263
37051,NC,Cumberland County,More than one race,87.1,,,
37051,NC,Cumberland County,Overall,277.6,517.6,240.0,1.8645533141210373
37051,NC,Cumberland County,White,308.7,546.4,237.7,1.7700032393909946
37053,NC,Currituck County,Asian,106.5,206.8,100.30000000000001,1.9417840375586854
37053,NC,Currituck County,Black,278.8,454.3,175.5,1.62948350071736
37053,NC,Currituck County,Hispanic,148.9,157.9,9.0,1.0604432505036938
37053,NC,Currituck County,Overall,294.2,429.2,135.0,1.4588715159755268
37053,NC,Currituck County,White,289.8,428.5,138.7,1.4786059351276741
37055,NC,Dare County,Black,,636.2,,
37055,NC,Dare County,Overall,218.6,341.9,123.29999999999998,1.5640439158279962
37055,NC,Dare County,White,225.0,352.3,127.30000000000001,1.565777777777778
37057,NC,Davidson County,Asian,102.2,248.3,146.10000000000002,2.429549902152642
37057,NC,Davidson County,Black,280.2,473.0,192.8,1.68807994289793
37057,NC,Davidson County,Hispanic,83.4,111.9,28.5,1.3417266187050358
37057,NC,Davidson County,Overall,248.8,439.7,190.89999999999998,1.7672829581993568
37057,NC,Davidson County,White,252.3,446.8,194.5,1.7709076496234641
37059,NC,Davie County,Black,299.8,499.2,199.39999999999998,1.6651100733822548
37059,NC,Davie County,Hispanic,83.8,135.3,51.500000000000014,1.6145584725536994
37059,NC,Davie County,Overall,224.2,380.8,156.60000000000002,1.6984834968777878
37059,NC,Davie County,White,224.8,380.0,155.2,1.690391459074733
37061,NC,Duplin County,Black,322.6,566.3,243.69999999999993,1.7554246745195285
37061,NC,Duplin County,Hispanic,318.0,249.1,-68.9,0.7833333333333333
37061,NC,Duplin County,Overall,266.8,472.4,205.59999999999997,1.770614692653673
37061,NC,Duplin County,White,268.4,490.2,221.8,1.8263785394932937
37063,NC,Durham County,Asian,84.9,209.0,124.1,2.4617196702002353
37063,NC,Durham County,Black,231.7,373.8,142.10000000000002,1.6132930513595167
37063,NC,Durham County,Hispanic,87.3,208.0,120.7,2.3825887743413516
37063,NC,Durham County,Overall,185.4,303.9,118.49999999999997,1.6391585760517797
37063,NC,Durham County,White,172.3,282.6,110.30000000000001,1.6401625072547883
37065,NC,Edgecombe County,Black,313.8,573.5,259.7,1.8275971956660293
37065,NC,Edgecombe County,Overall,290.6,504.7,214.09999999999997,1.7367515485203027
37065,NC,Edgecombe County,White,278.5,472.0,193.5,1.6947935368043088
37067,NC,Forsyth County,Asian,68.7,86.4,17.700000000000003,1.25764192139738
37067,NC,Forsyth County,Black,274.2,451.2,177.0,1.6455142231947484
37067,NC,Forsyth County,Hispanic,96.7,150.8,54.10000000000001,1.5594622543950363
37067,NC,Forsyth County,Overall,217.9,376.0,158.1,1.7255621844882973
37067,NC,Forsyth County,White,203.7,365.5,161.8,1.794305351006382
37069,NC,Franklin County,American Indian or Alaska Native,,500.2,,
37069,NC,Franklin County,Asian,117.0,150.1,33.099999999999994,1.2829059829059828
37069,NC,Franklin County,Black,292.5,473.5,181.0,1.6188034188034188
37069,NC,Franklin County,Hispanic,127.2,147.9,20.700000000000003,1.1627358490566038
37069,NC,Franklin County,Overall,238.3,417.9,179.59999999999997,1.7536718422156943
37069,NC,Franklin County,White,220.4,423.8,203.4,1.9228675136116153
37071,NC,Gaston County,Asian,108.3,204.5,96.2,1.8882733148661126
37071,NC,Gaston County,Black,235.5,414.0,178.5,1.7579617834394905
37071,NC,Gaston County,Hispanic,126.2,156.2,29.999999999999986,1.2377179080824088
37071,NC,Gaston County,Overall,250.4,434.4,183.99999999999997,1.7348242811501595
37071,NC,Gaston County,White,262.9,448.3,185.40000000000003,1.7052111068847473
37073,NC,Gates County,Black,347.7,528.8,181.09999999999997,1.5208513085993671
37073,NC,Gates County,Overall,288.0,477.2,189.2,1.6569444444444443
37073,NC,Gates County,White,269.7,458.6,188.90000000000003,1.7004078605858364
37075,NC,Graham County,American Indian or Alaska Native,,583.5,,
37075,NC,Graham County,Overall,261.4,377.0,115.60000000000002,1.4422341239479726
37075,NC,Graham County,White,270.3,372.0,101.69999999999999,1.3762486126526081
37077,NC,Granville County,Asian,109.9,,,
37077,NC,Granville County,Black,277.9,408.3,130.40000000000003,1.469233537243613
37077,NC,Granville County,Hispanic,91.9,162.4,70.5,1.7671381936887922
37077,NC,Granville County,Overall,233.2,350.2,117.0,1.5017152658662092
37077,NC,Granville County,White,207.1,330.0,122.9,1.5934331240946402
37079,NC,Greene County,Black,325.0,585.6,260.6,1.8018461538461539
37079,NC,Greene County,Overall,300.9,530.7,229.80000000000007,1.7637088733798607
37079,NC,Greene County,White,307.2,562.7,255.50000000000006,1.831705729166667
37081,NC,Guilford County,Asian,100.5,153.7,53.19999999999999,1.5293532338308458
37081,NC,Guilford County,Black,276.1,435.9,159.79999999999995,1.578775805867439
37081,NC,Guilford County,Hispanic,99.0,74.1,-24.900000000000006,0.7484848484848484
37081,NC,Guilford County,More than one race,49.2,,,
37081,NC,Guilford County,Overall,220.5,361.8,141.3,1.6408163265306124
37081,NC,Guilford County,White,211.0,351.9,140.89999999999998,1.667772511848341
37083,NC,Halifax County,Black,321.5,535.9,214.39999999999998,1.666874027993779
37083,NC,Halifax County,Overall,289.2,506.2,217.0,1.7503457814661134
37083,NC,Halifax County,White,260.6,460.3,199.7,1.7663085188027627
37085,NC,Harnett County,American Indian or Alaska Native,,539.0,,
37085,NC,Harnett County,Asian,111.1,145.5,34.400000000000006,1.3096309630963097
37085,NC,Harnett County,Black,282.5,380.3,97.80000000000001,1.3461946902654867
37085,NC,Harnett County,Hispanic,163.2,180.6,17.400000000000006,1.1066176470588236
37085,NC,Harnett County,Overall,275.0,400.7,125.69999999999999,1.457090909090909
37085,NC,Harnett County,White,275.6,430.6,155.0,1.562409288824383
37087,NC,Haywood County,American Indian or Alaska Native,217.3,434.7,217.39999999999998,2.000460193281178
37087,NC,Haywood County,Black,360.8,599.7,238.90000000000003,1.662139689578714
37087,NC,Haywood County,Hispanic,,68.0,,
37087,NC,Haywood County,Overall,265.0,381.0,116.0,1.4377358490566037
37087,NC,Haywood County,White,270.7,388.2,117.5,1.4340598448466937
37089,NC,Henderson County,Black,299.3,454.0,154.7,1.516872702973605
37089,NC,Henderson County,Hispanic,104.9,111.9,7.0,1.0667302192564347
37089,NC,Henderson County,Overall,230.9,356.1,125.20000000000002,1.5422260718925942
37089,NC,Henderson County,White,232.5,368.5,136.0,1.5849462365591398
37091,NC,Hertford County,Black,336.3,491.5,155.2,1.4614927148379422
37091,NC,Hertford County,Overall,295.3,428.8,133.5,1.4520826278360988
37091,NC,Hertford County,White,267.8,416.9,149.09999999999997,1.556758775205377
37093,NC,Hoke County,American Indian or Alaska Native,328.8,528.9,200.09999999999997,1.6085766423357664
37093,NC,Hoke County,Black,303.2,534.3,231.09999999999997,1.7622031662269129
37093,NC,Hoke County,Hispanic,168.9,247.3,78.4,1.464179988158674
37093,NC,Hoke County,Overall,334.6,439.4,104.79999999999995,1.3132098027495516
37093,NC,Hoke County,White,391.1,482.0,90.89999999999998,1.2324213756072615
37095,NC,Hyde County,Black,295.9,544.7,248.80000000000007,1.8408246029063875
37095,NC,Hyde County,Overall,236.8,404.7,167.89999999999998,1.709037162162162
37095,NC,Hyde County,White,235.7,402.4,166.7,1.7072549851506151
37097,NC,Iredell County,Asian,135.9,210.9,75.0,1.5518763796909492
37097,NC,Iredell County,Black,255.6,518.5,262.9,2.0285602503912363
37097,NC,Iredell County,Hispanic,91.5,158.7,67.19999999999999,1.7344262295081967
37097,NC,Iredell County,Overall,223.6,430.0,206.4,1.9230769230769231
37097,NC,Iredell County,White,226.5,428.1,201.60000000000002,1.890066225165563
37099,NC,Jackson County,American Indian or Alaska Native,,579.5,,
37099,NC,Jackson County,Black,310.9,509.0,198.10000000000002,1.6371823737536186
37099,NC,Jackson County,Overall,251.5,372.1,120.60000000000002,1.4795228628230617
37099,NC,Jackson County,White,254.7,352.1,97.40000000000003,1.3824106792304673
37101,NC,Johnston County,Asian,114.7,,,
37101,NC,Johnston County,Black,273.5,442.2,168.7,1.616819012797075
37101,NC,Johnston County,Hispanic,153.3,159.9,6.599999999999994,1.0430528375733854
37101,NC,Johnston County,Overall,271.6,423.6,152.0,1.5596465390279823
37101,NC,Johnston County,White,281.8,435.6,153.8,1.545777146912704
37103,NC,Jones County,Black,326.3,586.8,260.49999999999994,1.7983450812136068
37103,NC,Jones County,Hispanic,,230.1,,
37103,NC,Jones County,Overall,269.0,483.8,214.8,1.7985130111524164
37103,NC,Jones County,White,266.2,467.1,200.90000000000003,1.754695717505635
37105,NC,Lee County,Black,295.5,524.0,228.5,1.7732656514382403
37105,NC,Lee County,Hispanic,189.1,244.6,55.5,1.2934955050237968
37105,NC,Lee County,Overall,246.8,432.6,185.8,1.752836304700162
37105,NC,Lee County,White,236.5,425.9,189.39999999999998,1.800845665961945
37107,NC,Lenoir County,Black,324.8,610.3,285.49999999999994,1.879002463054187
37107,NC,Lenoir County,Hispanic,,192.7,,
37107,NC,Lenoir County,Overall,343.5,575.8,232.29999999999995,1.67627365356623
37107,NC,Lenoir County,White,336.6,576.3,239.69999999999993,1.712121212121212
37109,NC,Lincoln County,Black,248.0,412.7,164.7,1.6641129032258064
37109,NC,Lincoln County,Hispanic,96.1,155.2,59.099999999999994,1.614984391259105
37109,NC,Lincoln County,Overall,224.6,364.2,139.6,1.6215494211932324
37109,NC,Lincoln County,White,234.8,373.4,138.59999999999997,1.5902896081771718
37111,NC,McDowell County,Black,342.9,457.0,114.10000000000002,1.3327500729075532
37111,NC,McDowell County,Overall,252.3,390.6,138.3,1.5481569560047563
37111,NC,McDowell County,White,258.2,397.4,139.2,1.539116963594113
37113,NC,Macon County,American Indian or Alaska Native,245.8,602.2,356.40000000000003,2.4499593165174938
37113,NC,Macon County,Black,295.7,463.5,167.8,1.5674670273926277
37113,NC,Macon County,Overall,247.9,376.3,128.4,1.517950786607503
37113,NC,Macon County,White,249.1,382.1,133.00000000000003,1.5339221196306705
37115,NC,Madison County,Black,,663.7,,
37115,NC,Madison County,Overall,322.1,430.2,108.09999999999997,1.3356100589878919
37115,NC,Madison County,White,324.7,437.7,113.0,1.3480135509701263
37117,NC,Martin County,Black,321.0,624.5,303.5,1.9454828660436136
37117,NC,Martin County,Overall,281.1,498.3,217.2,1.7726787620064033
37117,NC,Martin County,White,259.3,451.6,192.3,1.7416120323949094
37119,NC,Mecklenburg County,Asian,124.2,213.6,89.39999999999999,1.719806763285024
37119,NC,Mecklenburg County,Black,241.8,397.1,155.3,1.642266335814723
37119,NC,Mecklenburg County,Hispanic,128.4,232.5,104.1,1.8107476635514017
37119,NC,Mecklenburg County,More than one race,43.7,27.3,-16.400000000000002,0.6247139588100686
37119,NC,Mecklenburg County,Overall,191.6,330.4,138.79999999999998,1.7244258872651357
37119,NC,Mecklenburg County,White,175.2,317.1,141.90000000000003,1.8099315068493154
37121,NC,Mitchell County,Overall,315.7,473.8,158.10000000000002,1.5007918910357936
37121,NC,Mitchell County,White,323.3,500.5,177.2,1.5480977420352613
37123,NC,Montgomery County,Black,342.2,559.5,217.3,1.6350087668030393
37123,NC,Montgomery County,Hispanic,,125.6,,
37123,NC,Montgomery County,Overall,278.1,429.4,151.29999999999995,1.544048903272204
37123,NC,Montgomery County,White,275.7,420.7,145.0,1.5259339862169023
37125,NC,Moore County,American Indian or Alaska Native,288.5,355.8,67.30000000000001,1.2332755632582322
37125,NC,Moore County,Asian,96.1,,,
37125,NC,Moore County,Black,297.8,506.7,208.89999999999998,1.7014775016789792
37125,NC,Moore County,Hispanic,129.6,144.6,15.0,1.1157407407407407
37125,NC,Moore County,Overall,212.5,337.0,124.5,1.5858823529411765
37125,NC,Moore County,White,206.7,326.5,119.80000000000001,1.5795839380745043
37127,NC,Nash County,American Indian or Alaska Native,,572.6,,
37127,NC,Nash County,Asian,114.6,183.7,69.1,1.6029668411867364
37127,NC,Nash County,Black,287.7,518.7,231.00000000000006,1.8029197080291972
37127,NC,Nash County,Hispanic,158.3,158.9,0.5999999999999943,1.003790271636134
37127,NC,Nash County,Overall,301.4,500.5,199.10000000000002,1.6605839416058394
37127,NC,Nash County,White,299.5,495.6,196.10000000000002,1.6547579298831387
37129,NC,New Hanover County,Black,244.8,482.5,237.7,1.9709967320261437
37129,NC,New Hanover County,Hispanic,178.7,279.0,100.30000000000001,1.561275881365417
37129,NC,New Hanover County,Overall,180.5,346.9,166.39999999999998,1.921883656509695
37129,NC,New Hanover County,White,172.8,340.6,167.8,1.9710648148148149
37131,NC,Northampton County,Black,343.3,469.0,125.69999999999999,1.3661520535974365
37131,NC,Northampton County,Overall,297.9,428.4,130.5,1.4380664652567976
37131,NC,Northampton County,White,261.1,419.1,158.0,1.6051321332822672
37133,NC,Onslow County,Black,275.1,552.4,277.29999999999995,2.0079970919665575
37133,NC,Onslow County,Hispanic,97.6,282.6,185.00000000000003,2.8954918032786887
37133,NC,Onslow County,Overall,263.1,478.7,215.59999999999997,1.8194602812618774
37133,NC,Onslow County,White,264.6,484.3,219.7,1.830309901738473
37135,NC,Orange County,Asian,72.2,195.8,123.60000000000001,2.7119113573407203
37135,NC,Orange County,Black,231.0,419.6,188.60000000000002,1.8164502164502165
37135,NC,Orange County,Hispanic,78.2,192.1,113.89999999999999,2.4565217391304346
37135,NC,Orange County,Overall,165.2,272.6,107.40000000000003,1.650121065375303
37135,NC,Orange County,White,168.2,266.4,98.19999999999999,1.5838287752675386
37137,NC,Pamlico County,Black,322.0,523.7,201.70000000000005,1.6263975155279504
37137,NC,Pamlico County,Overall,260.5,443.7,183.2,1.7032629558541266
37137,NC,Pamlico County,White,251.1,437.5,186.4,1.7423337315810434
37139,NC,Pasquotank County,Black,391.9,523.8,131.89999999999998,1.3365654503699924
37139,NC,Pasquotank County,Overall,368.9,523.7,154.80000000000007,1.419625914882082
37139,NC,Pasquotank County,White,354.3,525.6,171.3,1.4834885690093143
37141,NC,Pender County,Black,320.5,522.6,202.10000000000002,1.6305772230889237
37141,NC,Pender County,Hispanic,84.8,157.2,72.39999999999999,1.8537735849056602
37141,NC,Pender County,Overall,267.7,359.1,91.40000000000003,1.341426970489354
37141,NC,Pender County,White,246.2,350.3,104.10000000000002,1.4228269699431357
37143,NC,Perquimans County,Black,384.2,512.4,128.2,1.3336803748047892
37143,NC,Perquimans County,Overall,316.7,462.7,146.0,1.4610041048310705
37143,NC,Perquimans County,White,302.8,440.4,137.59999999999997,1.4544253632760897
37145,NC,Person County,Asian,,194.8,,
37145,NC,Person County,Black,261.7,502.1,240.40000000000003,1.9186090943828813
37145,NC,Person County,Hispanic,,126.5,,
37145,NC,Person County,Overall,238.6,410.8,172.20000000000002,1.7217099748533111
37145,NC,Person County,White,226.4,379.1,152.70000000000002,1.674469964664311
37147,NC,Pitt County,Black,321.2,631.5,310.3,1.9660647571606475
37147,NC,Pitt County,Hispanic,57.5,121.9,64.4,2.12
37147,NC,Pitt County,Overall,275.0,490.7,215.7,1.7843636363636364
37147,NC,Pitt County,White,260.9,444.2,183.3,1.7025680337293982
37149,NC,Polk County,Asian,,249.4,,
37149,NC,Polk County,Black,312.2,506.6,194.40000000000003,1.6226777706598337
37149,NC,Polk County,Hispanic,115.5,148.7,33.19999999999999,1.2874458874458874
37149,NC,Polk County,Overall,244.0,386.0,142.0,1.5819672131147542
37149,NC,Polk County,White,245.5,384.6,139.10000000000002,1.5665987780040733
37151,NC,Randolph County,Asian,114.5,181.2,66.69999999999999,1.5825327510917029
37151,NC,Randolph County,Black,274.9,506.8,231.90000000000003,1.8435794834485268
37151,NC,Randolph County,Hispanic,80.4,142.5,62.099999999999994,1.7723880597014925
37151,NC,Randolph County,Overall,274.0,495.9,221.89999999999998,1.80985401459854
37151,NC,Randolph County,White,279.0,509.4,230.39999999999998,1.8258064516129031
37153,NC,Richmond County,American Indian or Alaska Native,337.8,359.1,21.30000000000001,1.0630550621669628
37153,NC,Richmond County,Black,353.1,601.4,248.29999999999995,1.7032002265647124
37153,NC,Richmond County,Overall,362.5,601.9,239.39999999999998,1.6604137931034482
37153,NC,Richmond County,White,389.3,645.8,256.49999999999994,1.6588749036732595
37155,NC,Robeson County,American Indian or Alaska Native,332.1,615.3,283.19999999999993,1.8527551942186087
37155,NC,Robeson County,Asian,,228.4,,
37155,NC,Robeson County,Black,361.3,574.2,212.90000000000003,1.5892610019374482
37155,NC,Robeson County,Hispanic,98.5,210.1,111.6,2.132994923857868
37155,NC,Robeson County,Overall,364.0,597.9,233.89999999999998,1.6425824175824175
37155,NC,Robeson County,White,403.4,643.9,240.5,1.5961824491819534
37157,NC,Rockingham County,Asian,355.8,128.2,-227.60000000000002,0.3603147835862844
37157,NC,Rockingham County,Black,280.3,515.8,235.49999999999994,1.8401712450945413
37157,NC,Rockingham County,Hispanic,132.7,99.5,-33.19999999999999,0.7498116051243406
37157,NC,Rockingham County,Overall,309.2,457.1,147.90000000000003,1.4783311772315655
37157,NC,Rockingham County,White,317.8,447.9,130.09999999999997,1.409376966645689
37159,NC,Rowan County,Asian,,199.9,,
37159,NC,Rowan County,Black,398.2,524.7,126.50000000000006,1.3176795580110499
37159,NC,Rowan County,Hispanic,100.3,149.5,49.2,1.490528414755733
37159,NC,Rowan County,Overall,329.1,471.4,142.29999999999995,1.4323913704041322
37159,NC,Rowan County,White,321.1,478.8,157.7,1.4911242603550294
37161,NC,Rutherford County,Asian,,222.8,,
37161,NC,Rutherford County,Black,368.2,701.6,333.40000000000003,1.9054861488321566
37161,NC,Rutherford County,Hispanic,,63.4,,
37161,NC,Rutherford County,Overall,276.5,492.5,216.0,1.7811934900542497
37161,NC,Rutherford County,White,279.6,491.5,211.89999999999998,1.7578683834048638
37163,NC,Sampson County,American Indian or Alaska Native,278.3,491.9,213.59999999999997,1.7675170679123247
37163,NC,Sampson County,Black,305.7,491.4,185.7,1.607458292443572
37163,NC,Sampson County,Hispanic,132.0,197.2,65.19999999999999,1.493939393939394
37163,NC,Sampson County,Overall,296.7,454.0,157.3,1.5301651499831481
37163,NC,Sampson County,White,307.9,485.0,177.10000000000002,1.5751867489444626
37165,NC,Scotland County,American Indian or Alaska Native,349.0,592.8,243.79999999999995,1.6985673352435529
37165,NC,Scotland County,Black,405.5,562.7,157.20000000000005,1.3876695437731197
37165,NC,Scotland County,Overall,367.6,567.1,199.5,1.5427094668117518
37165,NC,Scotland County,White,330.1,572.9,242.79999999999995,1.7355346864586487
